date,price,yr_built
6/2/2014,455000,1947
4/10/2015,352000,1947
3/26/2015,349500,1947
5/20/2014,329000,1947
12/9/2014,470000,1947
10/2/2014,265000,1947
2/4/2015,240000,1947
11/18/2014,589000,1947
5/22/2014,648360,1947
4/8/2015,285000,1947
1/21/2015,270000,1947
3/26/2015,1.05E+06,1947
2/20/2015,295000,1947
4/8/2015,1.40E+06,1947
10/17/2014,522500,1947
3/12/2015,399500,1947
10/8/2014,275400,1947
6/12/2014,430000,1947
11/6/2014,302000,1947
9/9/2014,550000,1947
4/3/2015,435000,1947
5/23/2014,606000,1947
8/25/2014,380000,1947
8/1/2014,375000,1947
6/24/2014,438000,1948
10/28/2014,355000,1948
12/1/2014,230000,1948
6/19/2014,576000,1948
4/8/2015,487000,1948
7/8/2014,277000,1948
7/7/2014,320000,1948
3/2/2015,350000,1948
6/21/2014,375000,1948
6/17/2014,210000,1948
6/2/2014,469000,1948
9/4/2014,565000,1948
12/26/2014,247500,1948
7/18/2014,230000,1948
10/21/2014,320000,1948
5/20/2014,330000,1948
5/4/2015,390000,1948
9/3/2014,408000,1948
6/20/2014,175000,1948
12/14/2014,358000,1948
6/30/2014,461000,1948
10/31/2014,401000,1948
6/18/2014,711000,1948
12/4/2014,160000,1948
4/14/2015,296000,1948
4/20/2015,426000,1948
11/18/2014,875000,1948
5/11/2015,575000,1948
3/31/2015,296000,1948
9/30/2014,330000,1948
5/5/2014,400000,1948
6/30/2014,1.23E+06,1948
5/21/2014,635000,1948
9/10/2014,525000,1948
10/24/2014,385000,1948
10/23/2014,775000,1948
5/2/2014,463000,1948
4/29/2015,795000,1948
5/14/2014,582500,1948
2/11/2015,756000,1948
8/21/2014,210000,1948
10/1/2014,770000,1948
3/17/2015,1.35E+06,1948
11/18/2014,462500,1948
5/5/2015,282000,1948
9/8/2014,834500,1948
4/29/2015,700000,1948
10/2/2014,300000,1948
8/7/2014,267500,1948
9/6/2014,248500,1948
6/26/2014,320000,1948
10/29/2014,465000,1948
9/15/2014,540000,1948
1/23/2015,243500,1948
3/17/2015,190000,1948
7/1/2014,260000,1948
1/5/2015,99000,1948
12/15/2014,290000,1948
7/11/2014,258000,1948
10/13/2014,625000,1948
8/8/2014,318000,1948
6/24/2014,339000,1948
2/25/2015,440000,1948
7/23/2014,259000,1948
10/1/2014,421500,1948
10/3/2014,375000,1948
9/26/2014,170000,1948
4/14/2015,470000,1948
7/16/2014,199950,1948
5/7/2015,620000,1948
5/28/2014,135000,1948
2/24/2015,310000,1948
3/23/2015,525000,1948
7/11/2014,565000,1948
9/29/2014,467500,1948
8/25/2014,259950,1948
10/10/2014,280000,1948
6/12/2014,1.18E+06,1948
6/4/2014,465000,1948
2/4/2015,256000,1948
11/6/2014,481500,1948
3/17/2015,265000,1948
7/15/2014,864000,1948
4/28/2015,712500,1948
6/17/2014,342000,1948
6/19/2014,435000,1948
10/10/2014,230000,1948
1/6/2015,154200,1948
5/22/2014,503000,1948
4/13/2015,285950,1948
8/28/2014,107000,1948
2/10/2015,342888,1948
8/18/2014,474900,1948
8/20/2014,425000,1948
5/2/2014,615000,1948
6/17/2014,640000,1948
11/6/2014,338000,1948
10/28/2014,575000,1948
12/12/2014,315000,1948
11/21/2014,225000,1948
6/12/2014,397990,1948
1/7/2015,553000,1948
10/21/2014,216180,1948
10/7/2014,700000,1948
11/19/2014,412133,1948
6/4/2014,275000,1948
7/30/2014,452000,1948
6/9/2014,440000,1948
8/25/2014,298800,1948
4/2/2015,550000,1948
2/9/2015,411000,1948
3/17/2015,380000,1948
11/17/2014,357000,1948
4/1/2015,370037,1948
6/17/2014,260000,1948
7/7/2014,437500,1948
1/29/2015,530000,1948
5/20/2014,440000,1948
3/30/2015,425000,1948
9/2/2014,389100,1948
5/8/2014,405000,1948
7/17/2014,245000,1948
9/19/2014,95000,1948
12/11/2014,205000,1948
4/8/2015,725000,1948
12/18/2014,582500,1948
7/3/2014,395000,1948
11/12/2014,399000,1948
5/5/2015,485000,1948
7/2/2014,265000,1948
6/11/2014,700000,1948
7/24/2014,219950,1948
10/3/2014,335000,1948
5/3/2015,279000,1948
10/14/2014,920000,1948
6/24/2014,325000,1948
6/23/2014,1.58E+06,1948
7/23/2014,350000,1948
11/20/2014,365000,1948
9/4/2014,325000,1948
10/27/2014,1.10E+06,1948
4/10/2015,615000,1948
1/27/2015,350000,1948
10/7/2014,259950,1948
12/19/2014,280000,1948
6/6/2014,253500,1948
9/10/2014,209977,1948
12/1/2014,467000,1948
9/21/2014,312500,1948
9/8/2014,240000,1948
7/21/2014,290000,1948
5/16/2014,245000,1948
9/12/2014,235000,1948
9/25/2014,328000,1948
10/16/2014,340000,1948
10/26/2014,594950,1948
4/27/2015,485000,1948
1/29/2015,652000,1948
2/23/2015,440250,1948
5/15/2014,240000,1948
11/13/2014,325000,1948
10/17/2014,395000,1948
7/14/2014,210000,1948
6/17/2014,142500,1948
8/14/2014,975000,1948
12/22/2014,317500,1948
2/24/2015,365000,1948
4/17/2015,625000,1948
10/20/2014,295000,1948
3/23/2015,569950,1948
7/3/2014,295950,1948
7/18/2014,327000,1948
7/1/2014,620000,1948
6/9/2014,234999,1948
5/21/2014,525000,1948
7/15/2014,840500,1948
8/5/2014,375000,1948
10/17/2014,640000,1948
2/3/2015,335000,1948
5/7/2014,540000,1948
2/11/2015,546000,1948
8/4/2014,579000,1948
12/1/2014,827235,1948
5/27/2014,313000,1948
12/1/2014,345000,1948
8/6/2014,655000,1948
10/13/2014,393500,1948
3/20/2015,450500,1948
10/17/2014,315000,1948
2/11/2015,380000,1948
4/15/2015,664000,1948
12/24/2014,500000,1948
2/24/2015,1.03E+06,1948
4/3/2015,220000,1948
7/25/2014,1.19E+06,1948
6/16/2014,450000,1948
9/8/2014,635000,1948
10/22/2014,442000,1948
6/11/2014,405000,1948
9/24/2014,400950,1948
11/18/2014,355000,1948
2/19/2015,208000,1948
10/2/2014,355000,1948
5/6/2015,300000,1948
8/11/2014,735000,1948
6/9/2014,280000,1948
2/15/2015,219000,1948
8/25/2014,145000,1948
6/20/2014,325000,1948
5/15/2014,340000,1948
3/17/2015,363000,1948
7/18/2014,349950,1948
9/5/2014,375000,1948
12/15/2014,292000,1948
6/9/2014,559000,1948
9/22/2014,282150,1948
7/18/2014,334850,1948
12/2/2014,280000,1948
6/27/2014,285000,1948
8/7/2014,210000,1948
2/13/2015,625000,1948
2/10/2015,495000,1948
1/14/2015,340000,1948
6/11/2014,813000,1948
8/6/2014,296500,1948
8/4/2014,229500,1948
3/23/2015,443000,1948
11/17/2014,567000,1948
4/14/2015,244000,1948
12/12/2014,399888,1948
5/4/2015,229500,1948
2/20/2015,590000,1948
3/31/2015,515000,1948
6/13/2014,556000,1948
2/19/2015,269950,1949
1/7/2015,330000,1949
9/1/2014,438924,1949
11/5/2014,290000,1949
5/8/2015,451000,1949
2/6/2015,443500,1949
1/21/2015,245000,1949
6/16/2014,460000,1949
7/16/2014,450000,1949
12/10/2014,280300,1949
3/16/2015,218500,1949
8/18/2014,345000,1949
4/1/2015,282000,1949
2/4/2015,439000,1949
3/18/2015,612000,1949
7/24/2014,520000,1949
4/24/2015,255000,1949
6/23/2014,275000,1949
11/25/2014,340000,1949
4/17/2015,460000,1949
8/22/2014,355000,1949
6/23/2014,430000,1949
4/26/2015,195000,1949
8/5/2014,235000,1949
11/5/2014,365000,1949
11/3/2014,265000,1949
12/8/2014,290000,1949
9/10/2014,635000,1949
4/8/2015,552500,1949
1/16/2015,432500,1949
6/24/2014,615000,1949
4/17/2015,415000,1949
10/10/2014,780000,1949
6/20/2014,380000,1949
6/25/2014,356000,1949
2/26/2015,251000,1949
3/27/2015,830000,1949
8/4/2014,385100,1949
4/30/2015,84000,1949
12/1/2014,515000,1949
4/27/2015,550500,1949
3/13/2015,430000,1949
3/31/2015,1.01E+06,1949
6/28/2014,300000,1949
9/26/2014,167000,1949
10/29/2014,299950,1949
11/24/2014,379500,1949
4/12/2015,575000,1949
7/31/2014,181000,1949
4/6/2015,1.13E+06,1949
11/10/2014,354000,1949
12/18/2014,319000,1949
5/27/2014,405000,1949
9/9/2014,154000,1949
10/4/2014,199950,1949
2/4/2015,419950,1949
7/24/2014,446000,1949
5/5/2014,650000,1949
12/26/2014,350000,1949
8/27/2014,329950,1949
11/6/2014,1.88E+06,1949
12/11/2014,510000,1949
4/8/2015,489950,1949
4/6/2015,1.00E+06,1949
3/17/2015,225000,1949
8/7/2014,450000,1949
1/8/2015,760000,1949
7/29/2014,815000,1949
7/21/2014,775000,1949
11/25/2014,396000,1949
3/3/2015,1.43E+06,1949
4/21/2015,266000,1949
9/24/2014,400000,1949
5/1/2015,465000,1949
8/6/2014,350000,1949
6/9/2014,304700,1949
8/19/2014,378500,1949
9/2/2014,530000,1949
11/25/2014,500000,1949
8/21/2014,415000,1949
8/29/2014,480000,1949
1/2/2015,350000,1949
7/23/2014,230000,1949
3/4/2015,239950,1949
12/31/2014,582000,1949
5/7/2014,749950,1949
6/4/2014,324950,1949
6/23/2014,349900,1949
5/29/2014,155000,1949
7/8/2014,210000,1949
9/23/2014,220500,1949
5/4/2015,329000,1949
8/18/2014,410000,1949
5/6/2015,778100,1949
5/6/2014,612500,1949
8/7/2014,370000,1949
3/30/2015,430000,1949
3/4/2015,453000,1949
4/29/2015,215000,1949
10/3/2014,124000,1949
4/24/2015,224000,1949
7/8/2014,210000,1949
9/23/2014,325000,1949
8/13/2014,2.70E+06,1949
6/16/2014,150000,1949
8/22/2014,495000,1949
5/9/2015,812000,1949
3/27/2015,1.45E+06,1949
12/19/2014,395000,1949
6/19/2014,436000,1949
3/31/2015,229050,1949
10/27/2014,306500,1949
2/18/2015,1.48E+06,1949
12/8/2014,104950,1949
12/11/2014,585000,1949
6/20/2014,200000,1949
4/16/2015,260000,1949
6/23/2014,899000,1949
6/26/2014,815000,1949
12/29/2014,445000,1949
8/4/2014,400000,1949
10/16/2014,235000,1949
3/18/2015,599950,1949
5/22/2014,319950,1949
10/27/2014,246000,1949
9/2/2014,787500,1949
10/14/2014,425000,1949
8/5/2014,250000,1949
11/12/2014,790000,1949
4/17/2015,305000,1949
8/6/2014,200000,1949
3/3/2015,585000,1949
4/1/2015,439000,1949
5/14/2014,267800,1949
11/7/2014,129000,1949
5/28/2014,380000,1949
5/5/2014,329950,1949
8/12/2014,241450,1949
3/24/2015,354950,1949
8/13/2014,595000,1949
8/14/2014,248500,1949
2/13/2015,279000,1949
7/11/2014,380000,1949
2/24/2015,396000,1949
1/20/2015,389000,1949
8/25/2014,710000,1949
10/27/2014,667500,1949
11/14/2014,1.54E+06,1949
12/9/2014,288000,1949
3/25/2015,471000,1949
3/30/2015,545000,1949
4/7/2015,324800,1949
4/30/2015,307000,1949
4/14/2015,700000,1949
8/25/2014,525000,1949
9/8/2014,237500,1949
9/10/2014,251000,1949
11/17/2014,254950,1949
5/2/2014,235000,1949
10/22/2014,571000,1949
9/8/2014,550000,1949
6/30/2014,570000,1949
3/27/2015,416000,1949
10/16/2014,345000,1949
5/28/2014,157500,1949
11/24/2014,199988,1949
4/29/2015,256000,1949
5/5/2014,585000,1949
4/14/2015,336000,1949
6/26/2014,440000,1949
11/20/2014,262500,1949
8/18/2014,305000,1949
10/25/2014,450000,1949
1/27/2015,2.23E+06,1949
4/13/2015,179000,1949
3/14/2015,307000,1949
3/9/2015,260000,1949
11/19/2014,718000,1949
11/18/2014,255000,1949
8/8/2014,401000,1949
2/17/2015,590000,1949
4/28/2015,395000,1949
1/7/2015,515000,1949
6/11/2014,762400,1949
11/21/2014,550000,1949
9/24/2014,335000,1949
1/21/2015,212000,1949
7/31/2014,1.65E+06,1949
10/1/2014,759000,1949
5/21/2014,300000,1949
10/22/2014,1.16E+06,1949
9/10/2014,353000,1949
3/1/2015,151000,1949
3/25/2015,750000,1949
3/6/2015,500000,1949
12/31/2014,600000,1950
10/7/2014,1.09E+06,1950
1/8/2015,171800,1950
4/30/2015,330000,1950
10/27/2014,525000,1950
3/11/2015,300000,1950
11/3/2014,480000,1950
9/10/2014,245000,1950
3/4/2015,210000,1950
10/16/2014,550000,1950
1/12/2015,419000,1950
5/6/2015,265000,1950
7/17/2014,249900,1950
3/17/2015,197500,1950
4/27/2015,239000,1950
8/19/2014,1.75E+06,1950
11/5/2014,585000,1950
6/11/2014,588000,1950
10/7/2014,265000,1950
8/15/2014,640000,1950
4/24/2015,1.36E+06,1950
12/30/2014,530000,1950
11/6/2014,1.10E+06,1950
6/2/2014,380000,1950
9/3/2014,475000,1950
5/28/2014,900000,1950
7/17/2014,510000,1950
3/31/2015,450000,1950
3/3/2015,753000,1950
7/16/2014,210000,1950
7/30/2014,345000,1950
7/9/2014,507000,1950
3/25/2015,2.53E+06,1950
5/5/2015,370000,1950
12/17/2014,305500,1950
5/1/2015,265000,1950
2/25/2015,439950,1950
12/4/2014,265000,1950
5/3/2015,455000,1950
5/6/2014,312000,1950
9/22/2014,404000,1950
5/21/2014,199000,1950
9/18/2014,925000,1950
9/29/2014,2.53E+06,1950
2/26/2015,517000,1950
11/24/2014,158800,1950
9/24/2014,537000,1950
9/16/2014,350000,1950
12/24/2014,160000,1950
5/5/2015,950000,1950
10/30/2014,289950,1950
10/28/2014,330000,1950
9/26/2014,569000,1950
7/3/2014,312500,1950
12/3/2014,355000,1950
9/11/2014,512500,1950
10/8/2014,455000,1950
4/15/2015,1.24E+06,1950
5/22/2014,585000,1950
12/11/2014,357000,1950
2/6/2015,440000,1950
5/8/2015,395000,1950
9/24/2014,410000,1950
10/17/2014,521450,1950
1/22/2015,325000,1950
1/29/2015,156000,1950
11/12/2014,425000,1950
6/12/2014,381000,1950
5/9/2014,195000,1950
8/18/2014,454000,1950
7/30/2014,535000,1950
4/16/2015,407500,1950
11/17/2014,310000,1950
4/28/2015,760000,1950
7/2/2014,519000,1950
7/14/2014,239000,1950
10/20/2014,420000,1950
4/1/2015,377000,1950
9/22/2014,275053,1950
2/2/2015,675000,1950
8/19/2014,452000,1950
10/29/2014,653000,1950
12/12/2014,340000,1950
12/22/2014,337500,1950
10/7/2014,606000,1950
9/13/2014,439500,1950
2/6/2015,299900,1950
10/16/2014,345000,1950
3/5/2015,354500,1950
2/24/2015,350000,1950
6/23/2014,346000,1950
7/7/2014,320000,1950
1/22/2015,170000,1950
3/23/2015,500007,1950
5/12/2015,440000,1950
7/24/2014,335000,1950
9/3/2014,375000,1950
10/24/2014,160000,1950
1/5/2015,725000,1950
12/4/2014,385000,1950
7/29/2014,376500,1950
9/17/2014,500000,1950
5/4/2015,375000,1950
5/5/2015,625000,1950
9/9/2014,895000,1950
8/20/2014,395000,1950
4/29/2015,309933,1950
2/3/2015,408000,1950
6/19/2014,248000,1950
11/13/2014,350000,1950
6/14/2014,330000,1950
9/5/2014,260000,1950
7/15/2014,975000,1950
12/18/2014,520000,1950
5/8/2014,780000,1950
6/25/2014,310000,1950
11/4/2014,350000,1950
3/5/2015,740000,1950
8/26/2014,399950,1950
3/27/2015,342000,1950
6/3/2014,1.10E+06,1950
7/29/2014,680000,1950
5/14/2014,299000,1950
6/2/2014,305000,1950
4/15/2015,480000,1950
6/20/2014,400000,1950
3/5/2015,256000,1950
3/26/2015,440000,1950
10/13/2014,491000,1950
8/25/2014,523500,1950
1/2/2015,332500,1950
4/2/2015,640000,1950
9/23/2014,380000,1950
12/17/2014,550000,1950
3/6/2015,225000,1950
8/13/2014,309950,1950
4/22/2015,385000,1950
8/19/2014,385000,1950
10/15/2014,433000,1950
5/7/2015,709000,1950
9/17/2014,400000,1950
8/28/2014,995000,1950
7/22/2014,294000,1950
4/6/2015,368888,1950
12/9/2014,1.30E+06,1950
6/24/2014,343500,1950
9/15/2014,615000,1950
12/3/2014,359000,1950
12/12/2014,249000,1950
5/7/2014,1.11E+06,1950
7/18/2014,128750,1950
5/6/2014,365000,1950
12/2/2014,550000,1950
8/13/2014,367950,1950
6/27/2014,755000,1950
10/17/2014,800000,1950
6/23/2014,425000,1950
5/20/2014,210000,1950
10/22/2014,398000,1950
12/8/2014,174950,1950
9/23/2014,435000,1950
2/5/2015,385000,1950
1/23/2015,600000,1950
5/20/2014,299950,1950
7/16/2014,332500,1950
1/8/2015,240000,1950
8/21/2014,427000,1950
4/6/2015,395000,1950
3/21/2015,720000,1950
9/8/2014,257000,1950
9/5/2014,375000,1950
5/6/2014,1.58E+06,1950
6/11/2014,1.99E+06,1950
4/2/2015,455000,1950
7/9/2014,415000,1950
11/12/2014,365000,1950
5/2/2014,308500,1950
8/6/2014,245500,1950
2/2/2015,612125,1950
8/26/2014,399000,1950
5/20/2014,475000,1950
8/22/2014,328000,1950
8/21/2014,779000,1950
4/3/2015,365000,1950
10/2/2014,310000,1950
7/24/2014,150000,1950
3/5/2015,380000,1950
3/9/2015,415000,1950
2/19/2015,325000,1950
2/5/2015,222000,1950
6/13/2014,129000,1950
8/19/2014,331000,1950
3/18/2015,247500,1950
5/5/2015,680000,1950
1/30/2015,1.29E+06,1950
2/24/2015,420000,1950
3/10/2015,641500,1950
9/23/2014,355000,1950
5/28/2014,1.10E+06,1950
8/25/2014,237000,1950
11/19/2014,508500,1950
8/12/2014,315000,1950
11/17/2014,237600,1950
10/30/2014,225000,1950
6/4/2014,170000,1950
11/10/2014,379400,1950
6/10/2014,700000,1950
10/23/2014,435000,1950
5/22/2014,805000,1950
2/26/2015,350000,1950
2/19/2015,529000,1950
12/1/2014,247500,1950
12/3/2014,670000,1950
4/23/2015,650000,1950
9/4/2014,375000,1950
11/6/2014,428950,1950
9/24/2014,115000,1950
12/15/2014,124000,1950
3/11/2015,157000,1950
3/21/2015,630000,1950
9/4/2014,507000,1950
8/12/2014,327500,1950
6/27/2014,410000,1950
8/1/2014,299000,1950
10/1/2014,849000,1950
7/22/2014,291750,1950
7/15/2014,625000,1950
11/14/2014,244000,1950
4/22/2015,550000,1950
1/23/2015,480000,1950
6/26/2014,1.39E+06,1950
8/19/2014,968060,1950
8/22/2014,625000,1950
3/13/2015,263700,1950
4/7/2015,689800,1950
6/26/2014,202000,1950
9/15/2014,390000,1950
5/7/2015,567500,1950
6/16/2014,1.92E+06,1950
4/15/2015,415000,1950
6/24/2014,295000,1950
11/10/2014,135900,1950
11/24/2014,182000,1950
6/17/2014,430000,1950
7/18/2014,187300,1950
5/13/2014,465000,1950
5/8/2015,525000,1950
7/14/2014,540000,1950
12/19/2014,450000,1950
12/9/2014,538000,1951
9/16/2014,880000,1951
8/20/2014,615000,1951
8/18/2014,275000,1951
2/24/2015,588000,1951
5/8/2015,565000,1951
6/23/2014,299995,1951
4/13/2015,399000,1951
2/2/2015,310000,1951
4/21/2015,325000,1951
10/8/2014,850000,1951
10/1/2014,423000,1951
8/13/2014,470000,1951
11/18/2014,549000,1951
1/23/2015,250000,1951
8/4/2014,1.40E+06,1951
2/11/2015,190000,1951
10/13/2014,453500,1951
9/11/2014,445000,1951
9/24/2014,587500,1951
5/6/2015,389950,1951
1/16/2015,330000,1951
10/23/2014,315000,1951
5/20/2014,483945,1951
12/19/2014,555000,1951
5/8/2014,82500,1951
12/5/2014,625000,1951
3/12/2015,1.81E+06,1951
1/9/2015,270000,1951
3/6/2015,1.87E+06,1951
9/29/2014,845000,1951
10/21/2014,590000,1951
12/10/2014,250750,1951
2/26/2015,615000,1951
7/24/2014,228000,1951
12/20/2014,285000,1951
1/24/2015,900000,1951
12/2/2014,1.27E+06,1951
2/26/2015,1.97E+06,1951
4/25/2015,490000,1951
3/26/2015,406000,1951
10/21/2014,119900,1951
3/19/2015,402500,1951
5/14/2014,372220,1951
6/17/2014,870000,1951
5/29/2014,436500,1951
7/2/2014,659000,1951
6/16/2014,460000,1951
4/6/2015,220000,1951
7/21/2014,210000,1951
5/16/2014,340000,1951
7/29/2014,410000,1951
6/28/2014,1.08E+06,1951
4/23/2015,750000,1951
9/15/2014,1.15E+06,1951
11/22/2014,263500,1951
2/19/2015,700000,1951
7/28/2014,319000,1951
3/18/2015,403000,1951
4/7/2015,336000,1951
3/30/2015,630000,1951
5/12/2015,600000,1951
6/13/2014,370000,1951
12/8/2014,849000,1951
9/2/2014,572000,1951
8/18/2014,832500,1951
2/12/2015,860000,1951
4/21/2015,576000,1951
12/16/2014,370000,1951
5/23/2014,648475,1951
5/12/2014,582000,1951
12/3/2014,325000,1951
4/16/2015,130000,1951
9/29/2014,619950,1951
5/27/2014,730001,1951
12/2/2014,258000,1951
3/16/2015,509007,1951
3/16/2015,650000,1951
7/7/2014,335950,1951
11/4/2014,241000,1951
3/7/2015,263300,1951
6/25/2014,330000,1951
11/19/2014,193000,1951
11/6/2014,203000,1951
12/4/2014,295000,1951
7/15/2014,212000,1951
8/13/2014,800000,1951
12/19/2014,340000,1951
7/29/2014,461000,1951
8/6/2014,235000,1951
8/3/2014,540000,1951
8/11/2014,280000,1951
9/18/2014,499000,1951
10/27/2014,513000,1951
4/24/2015,213000,1951
12/16/2014,767500,1951
6/27/2014,275500,1951
3/20/2015,830200,1951
8/26/2014,260000,1951
1/13/2015,725000,1951
10/24/2014,775000,1951
1/12/2015,530000,1951
6/3/2014,713250,1951
2/19/2015,250000,1951
12/11/2014,335000,1951
6/11/2014,515000,1951
4/11/2015,505000,1951
11/13/2014,163250,1951
9/8/2014,267500,1951
5/13/2014,575000,1951
4/17/2015,330000,1951
4/24/2015,264950,1951
8/20/2014,225000,1951
5/27/2014,535000,1951
3/2/2015,380000,1951
10/2/2014,242000,1951
5/1/2015,361000,1951
5/8/2015,455000,1951
6/25/2014,265950,1951
12/22/2014,575000,1951
10/28/2014,217000,1951
6/11/2014,371000,1951
9/23/2014,808000,1951
5/2/2014,790000,1951
8/29/2014,260000,1951
3/20/2015,489000,1951
2/6/2015,680200,1951
3/2/2015,585000,1951
7/16/2014,426000,1951
7/31/2014,446000,1951
10/17/2014,745000,1951
9/26/2014,577000,1951
3/31/2015,325000,1951
8/7/2014,198000,1951
12/5/2014,338000,1951
3/18/2015,287000,1951
7/10/2014,475000,1951
11/13/2014,238950,1951
1/7/2015,349000,1951
3/25/2015,190000,1951
10/15/2014,1.66E+06,1951
6/11/2014,230000,1951
4/2/2015,499950,1951
11/7/2014,320000,1951
6/27/2014,500000,1951
5/23/2014,607000,1951
6/10/2014,429950,1951
4/8/2015,500000,1951
3/31/2015,485000,1951
3/2/2015,460000,1951
7/29/2014,237502,1951
7/14/2014,585000,1951
5/28/2014,1.21E+06,1951
12/23/2014,887500,1951
2/25/2015,550000,1951
4/13/2015,650000,1951
9/24/2014,1.19E+06,1951
2/9/2015,1.65E+06,1951
12/2/2014,281000,1951
12/31/2014,518000,1951
3/4/2015,413252,1951
5/22/2014,337000,1951
8/5/2014,395000,1951
2/4/2015,2.25E+06,1951
2/25/2015,906000,1951
5/12/2014,315275,1951
3/24/2015,350000,1951
12/23/2014,440000,1951
9/27/2014,500000,1951
9/23/2014,295000,1951
5/6/2015,370000,1951
5/13/2014,370000,1951
3/24/2015,150000,1951
5/19/2014,1.00E+06,1951
4/28/2015,505000,1951
9/26/2014,415000,1951
10/21/2014,130000,1951
7/31/2014,223000,1951
6/24/2014,405000,1951
3/10/2015,212625,1951
8/20/2014,525000,1951
4/20/2015,1.12E+06,1951
4/23/2015,573300,1951
8/4/2014,750000,1951
2/11/2015,345000,1951
5/27/2014,967500,1951
5/30/2014,459900,1951
